Date,X2
26-Mar-03,65.165
27-Mar-03,64.454
28-Mar-03,64.6
29-Mar-03,64.608
30-Mar-03,64.498
31-Mar-03,65.023
1-Apr-03,64.601
2-Apr-03,63.303
3-Apr-03,61.713
4-Apr-03,61.487
5-Apr-03,60.363
6-Apr-03,60.083
7-Apr-03,60.273
8-Apr-03,60.398
9-Apr-03,60.513
10-Apr-03,60.295
11-Apr-03,59.679
12-Apr-03,60.662
13-Apr-03,59.389
14-Apr-03,59.114
15-Apr-03,59.084
16-Apr-03,59.392
17-Apr-03,59.442
18-Apr-03,59.374
19-Apr-03,60.07
20-Apr-03,60.489
21-Apr-03,60.368
22-Apr-03,59.551
23-Apr-03,58.944
24-Apr-03,59.09
25-Apr-03,58.292
26-Apr-03,57.298
27-Apr-03,57.942
28-Apr-03,57.879
29-Apr-03,57.676
30-Apr-03,58.037
1-May-03,58.833
2-May-03,59.549
3-May-03,59.363
4-May-03,58.554
5-May-03,58.931
6-May-03,59.309
7-May-03,59.264
8-May-03,58.242
9-May-03,57.651
10-May-03,57.735
11-May-03,57.412
12-May-03,57.719
13-May-03,58.089
14-May-03,58.563
15-May-03,59.248
16-May-03,59.485
17-May-03,59.813
18-May-03,60.028
19-May-03,60.06
20-May-03,59.598
21-May-03,58.625
22-May-03,57.852
23-May-03,57.446
24-May-03,56.867
25-May-03,56.688
26-May-03,56.579
27-May-03,57.475
28-May-03,58.307
29-May-03,59.07
30-May-03,59.314
31-May-03,59.76
1-Jun-03,60.797
2-Jun-03,62.817
3-Jun-03,64.558
4-Jun-03,65.434
5-Jun-03,66.299
6-Jun-03,66.379
7-Jun-03,66.74
8-Jun-03,67.356
9-Jun-03,68.35
10-Jun-03,69.434
11-Jun-03,70.461
12-Jun-03,71.847
13-Jun-03,73.395
14-Jun-03,74.807
15-Jun-03,75.768
16-Jun-03,77.07
17-Jun-03,77.399
18-Jun-03,77.412
19-Jun-03,77.101
20-Jun-03,76.339
21-Jun-03,75.644
22-Jun-03,75.198
23-Jun-03,75.736
24-Jun-03,76.111
25-Jun-03,76.961
26-Jun-03,78.08
27-Jun-03,79.245
28-Jun-03,79.966
29-Jun-03,79.957
30-Jun-03,79.916
1-Jul-03,79.934
2-Jul-03,80.134
3-Jul-03,80.071
4-Jul-03,80.068
5-Jul-03,79.756
6-Jul-03,79.372
7-Jul-03,79.105
8-Jul-03,79.212
9-Jul-03,79.657
10-Jul-03,80.126
11-Jul-03,80.854
12-Jul-03,81.532
13-Jul-03,81.907
14-Jul-03,82.206
15-Jul-03,82.264
16-Jul-03,82.023
17-Jul-03,81.437
18-Jul-03,80.578
19-Jul-03,80.298
20-Jul-03,80.056
21-Jul-03,79.947
22-Jul-03,80.039
23-Jul-03,80.174
24-Jul-03,80.405
25-Jul-03,80.827
26-Jul-03,80.962
27-Jul-03,80.976
28-Jul-03,81.239
29-Jul-03,81.521
30-Jul-03,81.62
31-Jul-03,81.374
1-Aug-03,81.379
2-Aug-03,81.102
3-Aug-03,81.141
4-Aug-03,81.238
5-Aug-03,81.552
6-Aug-03,82.105
7-Aug-03,82.345
8-Aug-03,82.645
9-Aug-03,82.877
10-Aug-03,82.965
11-Aug-03,83.097
12-Aug-03,83.594
13-Aug-03,83.446
14-Aug-03,83.113
15-Aug-03,82.74
16-Aug-03,82.441
17-Aug-03,82.441
18-Aug-03,82.302
19-Aug-03,82.303
20-Aug-03,82.556
21-Aug-03,82.77
22-Aug-03,82.729
23-Aug-03,82.845
24-Aug-03,83.068
25-Aug-03,83.408
26-Aug-03,83.648
27-Aug-03,83.577
28-Aug-03,83.594
29-Aug-03,83.45
30-Aug-03,83.719
31-Aug-03,83.923
1-Sep-03,83.964
2-Sep-03,83.455
3-Sep-03,82.906
4-Sep-03,82.395
5-Sep-03,81.856
6-Sep-03,81.404
7-Sep-03,81.052
8-Sep-03,80.782
9-Sep-03,80.619
10-Sep-03,80.262
11-Sep-03,79.968
12-Sep-03,79.857
13-Sep-03,79.919
14-Sep-03,79.469
15-Sep-03,78.849
16-Sep-03,78.359
17-Sep-03,77.683
18-Sep-03,77.485
19-Sep-03,77.25
20-Sep-03,76.785
21-Sep-03,76.952
22-Sep-03,77.099
23-Sep-03,77.272
24-Sep-03,76.781
25-Sep-03,76.497
26-Sep-03,77.246
27-Sep-03,77.736
28-Sep-03,77.933
29-Sep-03,78.453
30-Sep-03,78.748
1-Oct-03,78.586
2-Oct-03,78.738
3-Oct-03,78.712
4-Oct-03,78.333
5-Oct-03,78.087
6-Oct-03,78.292
7-Oct-03,78.825
8-Oct-03,79.15
9-Oct-03,78.958
10-Oct-03,78.45
11-Oct-03,78.984
12-Oct-03,78.734
13-Oct-03,79.267
14-Oct-03,79.757
15-Oct-03,79.771
16-Oct-03,79.318
17-Oct-03,79.426
18-Oct-03,79.281
19-Oct-03,78.304
20-Oct-03,77.95
21-Oct-03,78.162
22-Oct-03,78.576
23-Oct-03,79.051
24-Oct-03,80.008
25-Oct-03,80.582
26-Oct-03,80.99
27-Oct-03,81.596
28-Oct-03,82.51
29-Oct-03,82.797
30-Oct-03,81.771
31-Oct-03,81.259
1-Nov-03,80.024
2-Nov-03,80.216
3-Nov-03,80.438
4-Nov-03,80.544
5-Nov-03,81.013
6-Nov-03,81.78
7-Nov-03,82.487
8-Nov-03,83.498
9-Nov-03,84.337
10-Nov-03,84.307
11-Nov-03,84.316
12-Nov-03,85.192
13-Nov-03,85.31
14-Nov-03,85.304
15-Nov-03,84.682
16-Nov-03,84.031
17-Nov-03,83.37
18-Nov-03,82.943
19-Nov-03,83.821
20-Nov-03,84.645
21-Nov-03,84.661
22-Nov-03,84.663
23-Nov-03,85.727
24-Nov-03,87.348
25-Nov-03,87.732
26-Nov-03,87.18
27-Nov-03,86.628
28-Nov-03,86.681
29-Nov-03,86.588
30-Nov-03,86.136
1-Dec-03,84.869
2-Dec-03,82.005
3-Dec-03,79.971
4-Dec-03,78.768
5-Dec-03,77.58
6-Dec-03,77.083
7-Dec-03,75.619
8-Dec-03,73.03
9-Dec-03,72.589
10-Dec-03,71.252
11-Dec-03,68.85
12-Dec-03,67.622
13-Dec-03,66.506
14-Dec-03,65.131
15-Dec-03,63.531
16-Dec-03,63.37
17-Dec-03,63.195
18-Dec-03,63.018
19-Dec-03,63.585
20-Dec-03,64.066
21-Dec-03,64.736
22-Dec-03,65.269
23-Dec-03,66.365
24-Dec-03,66.472
25-Dec-03,64.14
26-Dec-03,62.676
27-Dec-03,61.927
28-Dec-03,61.84
29-Dec-03,63.311
30-Dec-03,60.696
31-Dec-03,60.424
1-Jan-04,61.242
2-Jan-04,60.439
3-Jan-04,60.746
4-Jan-04,61.867
5-Jan-04,62.436
6-Jan-04,63.24
7-Jan-04,62.927
8-Jan-04,62.269
9-Jan-04,62.277
10-Jan-04,61.414
11-Jan-04,61.502
12-Jan-04,60.297
13-Jan-04,59.691
14-Jan-04,59.215
15-Jan-04,59.141
16-Jan-04,59.562
17-Jan-04,60.54
18-Jan-04,61.536
19-Jan-04,62.446
20-Jan-04,62.915
21-Jan-04,62.44
22-Jan-04,62.118
23-Jan-04,61.996
24-Jan-04,61.288
25-Jan-04,59.776
26-Jan-04,59.275
27-Jan-04,58.931
28-Jan-04,57.908
29-Jan-04,57.978
30-Jan-04,58.649
31-Jan-04,59.016
1-Feb-04,58.542
2-Feb-04,56.558
3-Feb-04,54.249
4-Feb-04,53.349
5-Feb-04,53.094
6-Feb-04,52.82
7-Feb-04,52.67
8-Feb-04,52.556
9-Feb-04,52.559
10-Feb-04,52.515
11-Feb-04,52.427
12-Feb-04,52.432
13-Feb-04,52.316
14-Feb-04,52.269
15-Feb-04,52.644
16-Feb-04,53.061
17-Feb-04,52.867
18-Feb-04,52.523
19-Feb-04,52.605
20-Feb-04,52.781
21-Feb-04,52.633
22-Feb-04,52.631
23-Feb-04,52.338
24-Feb-04,52.337
25-Feb-04,52.771
26-Feb-04,52.094
27-Feb-04,51.984
28-Feb-04,52.118
29-Feb-04,52.378
1-Mar-04,53.251
2-Mar-04,53.633
3-Mar-04,54.186
4-Mar-04,54.387
5-Mar-04,54.603
6-Mar-04,54.788
7-Mar-04,55.051
8-Mar-04,55.081
9-Mar-04,55.142
10-Mar-04,55.161
11-Mar-04,55.524
12-Mar-04,55.722
13-Mar-04,55.993
14-Mar-04,56.065
15-Mar-04,56.53
16-Mar-04,56.605
17-Mar-04,56.389
18-Mar-04,56.083
19-Mar-04,55.624
20-Mar-04,55.563
21-Mar-04,55.503
22-Mar-04,55.406
23-Mar-04,55.204
24-Mar-04,55.332
25-Mar-04,55.648
26-Mar-04,55.578
27-Mar-04,55.761
28-Mar-04,56.025
29-Mar-04,56.213
30-Mar-04,55.827
31-Mar-04,56.037
1-Apr-04,57.502
2-Apr-04,59.574
3-Apr-04,60.565
4-Apr-04,61.713
5-Apr-04,62.713
6-Apr-04,63.764
7-Apr-04,64.945
8-Apr-04,66.28
9-Apr-04,67.085
10-Apr-04,67.877
11-Apr-04,67.998
12-Apr-04,67.921
13-Apr-04,67.665
14-Apr-04,67.784
15-Apr-04,68.094
16-Apr-04,68.483
17-Apr-04,68.907
18-Apr-04,69.132
19-Apr-04,70.079
20-Apr-04,70.499
21-Apr-04,70.561
22-Apr-04,70.467
23-Apr-04,70.47
24-Apr-04,70.815
25-Apr-04,70.769
26-Apr-04,70.551
27-Apr-04,70.371
28-Apr-04,70.441
29-Apr-04,70.352
30-Apr-04,70.089
1-May-04,70.467
2-May-04,71.162
3-May-04,72.956
4-May-04,75.028
5-May-04,76.867
6-May-04,77.741
7-May-04,78.441
8-May-04,78.34
9-May-04,77.859
10-May-04,76.956
11-May-04,75.728
12-May-04,75.39
13-May-04,75.592
14-May-04,75.799
15-May-04,76.553
16-May-04,77.443
17-May-04,78.103
18-May-04,78.036
19-May-04,78.444
20-May-04,78.85
21-May-04,79.031
22-May-04,79.108
23-May-04,79.141
24-May-04,78.585
25-May-04,78.22
26-May-04,77.476
27-May-04,76.849
28-May-04,76.12
29-May-04,75.682
30-May-04,76
31-May-04,77.551
1-Jun-04,79.345
2-Jun-04,80.418
3-Jun-04,81.224
4-Jun-04,81.479
5-Jun-04,81.958
6-Jun-04,82.104
7-Jun-04,82.027
8-Jun-04,81.34
9-Jun-04,80.585
10-Jun-04,80.077
11-Jun-04,80.099
12-Jun-04,80.236
13-Jun-04,80.397
14-Jun-04,81.165
15-Jun-04,82.466
16-Jun-04,83.61
17-Jun-04,84.113
18-Jun-04,83.86
19-Jun-04,83.564
20-Jun-04,83.289
21-Jun-04,82.876
22-Jun-04,82.693
23-Jun-04,82.092
24-Jun-04,81.162
25-Jun-04,80.796
26-Jun-04,80.903
27-Jun-04,81.818
28-Jun-04,82.394
29-Jun-04,82.878
30-Jun-04,83.226
1-Jul-04,83.39
2-Jul-04,83.842
3-Jul-04,84.182
4-Jul-04,84.204
5-Jul-04,83.803
6-Jul-04,83
7-Jul-04,82.572
8-Jul-04,82.215
9-Jul-04,81.591
10-Jul-04,81.084
11-Jul-04,81.145
12-Jul-04,81.494
13-Jul-04,81.721
14-Jul-04,81.768
15-Jul-04,81.73
16-Jul-04,82.004
17-Jul-04,82.104
18-Jul-04,82.092
19-Jul-04,81.848
20-Jul-04,81.474
21-Jul-04,81.303
22-Jul-04,81.04
23-Jul-04,80.602
24-Jul-04,80.345
25-Jul-04,80.288
26-Jul-04,80.937
27-Jul-04,81.7
28-Jul-04,82.224
29-Jul-04,82.386
30-Jul-04,82.747
31-Jul-04,82.929
1-Aug-04,82.933
2-Aug-04,82.961
3-Aug-04,82.863
4-Aug-04,82.82
5-Aug-04,82.682
6-Aug-04,82.425
7-Aug-04,82.521
8-Aug-04,83.126
9-Aug-04,83.458
10-Aug-04,83.806
11-Aug-04,84.294
12-Aug-04,84.86
13-Aug-04,85.12
14-Aug-04,85.395
15-Aug-04,85.51
16-Aug-04,85.603
17-Aug-04,85.579
18-Aug-04,85.763
19-Aug-04,86.038
20-Aug-04,86.367
21-Aug-04,86.338
22-Aug-04,86.602
23-Aug-04,86.817
24-Aug-04,86.959
25-Aug-04,86.887
26-Aug-04,86.968
27-Aug-04,87.452
28-Aug-04,88.198
29-Aug-04,88.695
30-Aug-04,88.839
31-Aug-04,88.327
1-Sep-04,87.901
2-Sep-04,87.57
3-Sep-04,87.308
4-Sep-04,86.818
5-Sep-04,86.581
6-Sep-04,86.392
7-Sep-04,86.329
8-Sep-04,86.052
9-Sep-04,86
10-Sep-04,85.927
11-Sep-04,85.756
12-Sep-04,85.832
13-Sep-04,85.733
14-Sep-04,85.74
15-Sep-04,85.943
16-Sep-04,86.046
17-Sep-04,86.259
18-Sep-04,85.917
19-Sep-04,85.821
20-Sep-04,85.016
21-Sep-04,84.911
22-Sep-04,85.079
23-Sep-04,84.821
24-Sep-04,84.875
25-Sep-04,84.937
26-Sep-04,85.066
27-Sep-04,85.307
28-Sep-04,85.504
29-Sep-04,85.805
30-Sep-04,86.016
1-Oct-04,85.828
2-Oct-04,85.79
3-Oct-04,85.993
4-Oct-04,85.959
5-Oct-04,85.697
6-Oct-04,85.633
7-Oct-04,85.12
8-Oct-04,84.966
9-Oct-04,84.926
10-Oct-04,85.122
11-Oct-04,85.964
12-Oct-04,86.538
13-Oct-04,87.279
14-Oct-04,88.085
15-Oct-04,89.048
16-Oct-04,89.763
17-Oct-04,90.448
18-Oct-04,90.1
19-Oct-04,91.799
20-Oct-04,90.382
21-Oct-04,89.105
22-Oct-04,87.924
23-Oct-04,87.974
24-Oct-04,88.237
25-Oct-04,88.511
26-Oct-04,89.881
27-Oct-04,89.84
28-Oct-04,89.615
29-Oct-04,89.164
30-Oct-04,88.963
31-Oct-04,89.12
1-Nov-04,88.582
2-Nov-04,88.883
3-Nov-04,88.662
4-Nov-04,88.514
5-Nov-04,88.156
6-Nov-04,88.189
7-Nov-04,88.387
8-Nov-04,88.621
9-Nov-04,88.736
10-Nov-04,89.485
11-Nov-04,90.198
12-Nov-04,90.56
13-Nov-04,90.883
14-Nov-04,90.863
15-Nov-04,91.58
16-Nov-04,91.137
17-Nov-04,90.466
18-Nov-04,89.501
19-Nov-04,88.839
20-Nov-04,88.488
21-Nov-04,87.968
22-Nov-04,88.545
23-Nov-04,88.674
24-Nov-04,88.58
25-Nov-04,89.046
26-Nov-04,89.187
27-Nov-04,89.951
28-Nov-04,88.322
29-Nov-04,88.008
30-Nov-04,88.001
1-Dec-04,87.32
2-Dec-04,85.674
3-Dec-04,84.189
4-Dec-04,83.593
5-Dec-04,82.41
6-Dec-04,81.524
7-Dec-04,81.645
8-Dec-04,81.492
9-Dec-04,80.151
10-Dec-04,80.191
11-Dec-04,81.209
12-Dec-04,81.846
13-Dec-04,80.712
14-Dec-04,78.979
15-Dec-04,78.506
16-Dec-04,77.139
17-Dec-04,75.594
18-Dec-04,74.802
19-Dec-04,73.827
20-Dec-04,74.01
21-Dec-04,74.097
22-Dec-04,73.768
23-Dec-04,74.289
24-Dec-04,74.183
25-Dec-04,74.564
26-Dec-04,76.203
27-Dec-04,77.46
28-Dec-04,76.205
29-Dec-04,75.067
30-Dec-04,73.586
31-Dec-04,71.22
1-Jan-05,68.533
2-Jan-05,66.451
3-Jan-05,63.852
4-Jan-05,62.086
5-Jan-05,60.584
6-Jan-05,61.411
7-Jan-05,64.421
8-Jan-05,62.459
9-Jan-05,61.508
10-Jan-05,61.68
11-Jan-05,60.488
12-Jan-05,59.219
13-Jan-05,58.67
14-Jan-05,57.646
15-Jan-05,56.517
16-Jan-05,56.052
17-Jan-05,55.892
18-Jan-05,56.09
19-Jan-05,57.341
20-Jan-05,58.582
21-Jan-05,59.118
22-Jan-05,59.167
23-Jan-05,59.008
24-Jan-05,58.915
25-Jan-05,58.61
26-Jan-05,58.334
27-Jan-05,57.696
28-Jan-05,56.898
29-Jan-05,56.281
30-Jan-05,56.19
31-Jan-05,56.276
1-Feb-05,56.756
2-Feb-05,57.806
3-Feb-05,59.521
4-Feb-05,61.072
5-Feb-05,62.391
6-Feb-05,62.72
7-Feb-05,62.845
8-Feb-05,62.819
9-Feb-05,62.674
10-Feb-05,62.714
11-Feb-05,62.531
12-Feb-05,61.298
13-Feb-05,61.218
14-Feb-05,61.195
15-Feb-05,61.619
16-Feb-05,61.704
17-Feb-05,62.313
18-Feb-05,63.519
19-Feb-05,63.623
20-Feb-05,62.867
21-Feb-05,63.618
22-Feb-05,62.723
23-Feb-05,62.121
24-Feb-05,62.082
25-Feb-05,62.161
26-Feb-05,62.295
27-Feb-05,62.293
28-Feb-05,60.921
1-Mar-05,60.863
2-Mar-05,59.937
3-Mar-05,59.479
4-Mar-05,59.303
5-Mar-05,59.104
6-Mar-05,58.871
7-Mar-05,58.255
8-Mar-05,57.502
9-Mar-05,56.954
10-Mar-05,56.458
11-Mar-05,56.139
12-Mar-05,55.608
13-Mar-05,55.644
14-Mar-05,55.626
15-Mar-05,55.643
16-Mar-05,55.766
17-Mar-05,55.952
18-Mar-05,56.632
19-Mar-05,56.629
20-Mar-05,55.577
21-Mar-05,55.533
22-Mar-05,56.378
23-Mar-05,55.265
24-Mar-05,55.297
25-Mar-05,55.169
26-Mar-05,55.42
27-Mar-05,55.945
28-Mar-05,55.781
29-Mar-05,55.978
30-Mar-05,56.076
31-Mar-05,56.361
1-Apr-05,57.664
2-Apr-05,58.833
3-Apr-05,59.361
4-Apr-05,58.468
5-Apr-05,59.01
6-Apr-05,59.562
7-Apr-05,59.579
8-Apr-05,60.219
9-Apr-05,59.822
10-Apr-05,60.399
11-Apr-05,60.78
12-Apr-05,61.037
13-Apr-05,60.756
14-Apr-05,60.62
15-Apr-05,61.363
16-Apr-05,61.559
17-Apr-05,60.619
18-Apr-05,59.838
19-Apr-05,60.008
20-Apr-05,59.818
21-Apr-05,60.512
22-Apr-05,61.468
23-Apr-05,61.643
24-Apr-05,61.604
25-Apr-05,61.986
26-Apr-05,62.546
27-Apr-05,62.878
28-Apr-05,62.554
29-Apr-05,61.597
30-Apr-05,61.672
1-May-05,60.311
2-May-05,58.182
3-May-05,56.206
4-May-05,55.622
5-May-05,55.446
6-May-05,55.151
7-May-05,55.245
8-May-05,55.632
9-May-05,55.392
10-May-05,55.238
11-May-05,55.284
12-May-05,55.109
13-May-05,54.797
14-May-05,54.412
15-May-05,54.285
16-May-05,53.886
17-May-05,53.763
18-May-05,54.018
19-May-05,53.65
20-May-05,53.968
21-May-05,54.314
22-May-05,54.967
23-May-05,55.483
24-May-05,55.809
25-May-05,55.994
26-May-05,55.912
27-May-05,55.668
28-May-05,55.253
29-May-05,54.681
30-May-05,54.174
31-May-05,54.179
1-Jun-05,54.834
2-Jun-05,55.889
3-Jun-05,57.575
4-Jun-05,59.391
5-Jun-05,60.512
6-Jun-05,61.157
7-Jun-05,61.804
8-Jun-05,62.377
9-Jun-05,62.54
10-Jun-05,62.456
11-Jun-05,62.42
12-Jun-05,61.734
13-Jun-05,61.403
14-Jun-05,61.271
15-Jun-05,60.744
16-Jun-05,61.023
17-Jun-05,61.146
18-Jun-05,62.374
19-Jun-05,63.247
20-Jun-05,63.882
21-Jun-05,64.805
22-Jun-05,65.032
23-Jun-05,65.255
24-Jun-05,65.321
25-Jun-05,64.845
26-Jun-05,63.952
27-Jun-05,63.207
28-Jun-05,62.388
29-Jun-05,62.491
30-Jun-05,62.666
1-Jul-05,63.662
2-Jul-05,66.014
3-Jul-05,67.364
4-Jul-05,68.915
5-Jul-05,69.984
6-Jul-05,70.581
7-Jul-05,71.745
8-Jul-05,72.816
9-Jul-05,73.571
10-Jul-05,74.06
11-Jul-05,74.536
12-Jul-05,74.616
13-Jul-05,75.408
14-Jul-05,76.451
15-Jul-05,77.25
16-Jul-05,78.592
17-Jul-05,80.058
18-Jul-05,80.892
19-Jul-05,81.625
20-Jul-05,82.185
21-Jul-05,82.453
22-Jul-05,82.553
23-Jul-05,82.607
24-Jul-05,82.831
25-Jul-05,82.866
26-Jul-05,82.826
27-Jul-05,82.706
28-Jul-05,82.641
29-Jul-05,82.706
30-Jul-05,82.868
31-Jul-05,83.262
1-Aug-05,83.543
2-Aug-05,83.846
3-Aug-05,84.565
4-Aug-05,84.701
5-Aug-05,84.856
6-Aug-05,85.03
7-Aug-05,85.372
8-Aug-05,85.307
9-Aug-05,85.271
10-Aug-05,85.024
11-Aug-05,85.093
12-Aug-05,85.625
13-Aug-05,85.867
14-Aug-05,86.302
15-Aug-05,86.622
16-Aug-05,86.879
17-Aug-05,87.336
18-Aug-05,87.871
19-Aug-05,87.948
20-Aug-05,87.867
21-Aug-05,87.835
22-Aug-05,87.935
23-Aug-05,88.243
24-Aug-05,88.33
25-Aug-05,88.014
26-Aug-05,87.713
27-Aug-05,87.745
28-Aug-05,87.97
29-Aug-05,87.853
30-Aug-05,87.727
31-Aug-05,87.957
1-Sep-05,88.213
2-Sep-05,88.072
3-Sep-05,88.064
4-Sep-05,87.825
5-Sep-05,87.577
6-Sep-05,87.323
7-Sep-05,87.206
8-Sep-05,87.564
9-Sep-05,87.475
10-Sep-05,87.292
11-Sep-05,87.377
12-Sep-05,87.306
13-Sep-05,87.173
14-Sep-05,87.021
15-Sep-05,87.166
16-Sep-05,87.453
17-Sep-05,87.551
18-Sep-05,88.07
19-Sep-05,88.273
20-Sep-05,88.525
21-Sep-05,88.498
22-Sep-05,88.51
23-Sep-05,88.35
24-Sep-05,87.92
25-Sep-05,87.475
26-Sep-05,87.044
27-Sep-05,86.141
28-Sep-05,85.818
29-Sep-05,86.268
30-Sep-05,86.959
1-Oct-05,87.38
2-Oct-05,87.543
3-Oct-05,87.376
4-Oct-05,87.23
5-Oct-05,87.654
6-Oct-05,88.371
7-Oct-05,88.902
8-Oct-05,88.927
9-Oct-05,88.413
10-Oct-05,88.172
11-Oct-05,87.707
12-Oct-05,87.262
13-Oct-05,87.192
14-Oct-05,87.733
15-Oct-05,88.017
16-Oct-05,88.331
17-Oct-05,89.102
18-Oct-05,89.638
19-Oct-05,89.139
20-Oct-05,89.114
21-Oct-05,89.075
22-Oct-05,88.855
23-Oct-05,88.158
24-Oct-05,87.257
25-Oct-05,86.062
26-Oct-05,85.752
27-Oct-05,85.764
28-Oct-05,85.77
29-Oct-05,85.317
30-Oct-05,85.114
31-Oct-05,85.289
1-Nov-05,87.036
2-Nov-05,88.458
3-Nov-05,88.97
4-Nov-05,89.406
5-Nov-05,89.292
6-Nov-05,89.962
7-Nov-05,90.575
8-Nov-05,89.544
9-Nov-05,89.304
10-Nov-05,88.749
11-Nov-05,88.423
12-Nov-05,88.154
13-Nov-05,88.412
14-Nov-05,89.029
15-Nov-05,90.175
16-Nov-05,90.881
17-Nov-05,91.134
18-Nov-05,90.957
19-Nov-05,90.815
20-Nov-05,90.53
21-Nov-05,89.763
22-Nov-05,88.764
23-Nov-05,87.855
24-Nov-05,86.723
25-Nov-05,86.437
26-Nov-05,85.462
27-Nov-05,85.573
28-Nov-05,86.508
29-Nov-05,87.836
30-Nov-05,87.167
1-Dec-05,84.857
2-Dec-05,77.846
3-Dec-05,66.919
4-Dec-05,62.604
5-Dec-05,59.695
6-Dec-05,56.216
7-Dec-05,54.425
8-Dec-05,53.164
9-Dec-05,52.707
10-Dec-05,52.757
11-Dec-05,52.419
12-Dec-05,52.679
13-Dec-05,52.854
14-Dec-05,52.983
15-Dec-05,53.006
16-Dec-05,52.985
17-Dec-05,52.905
18-Dec-05,53.035
19-Dec-05,52.501
20-Dec-05,52.633
21-Dec-05,52.485
22-Dec-05,52.028
23-Dec-05,51.753
24-Dec-05,52.017
25-Dec-05,51.905
26-Dec-05,51.9
27-Dec-05,52.641
28-Dec-05,52.914
29-Dec-05,52.821
30-Dec-05,53.289
31-Dec-05,52.993
1-Jan-06,52.786
2-Jan-06,52.25
3-Jan-06,51.854
4-Jan-06,51.509
5-Jan-06,51.748
6-Jan-06,51.501
7-Jan-06,51.18
8-Jan-06,51.109
9-Jan-06,51.23
10-Jan-06,51.434
11-Jan-06,51.788
12-Jan-06,51.787
13-Jan-06,51.902
14-Jan-06,51.873
15-Jan-06,51.416
16-Jan-06,51.585
17-Jan-06,51.823
18-Jan-06,51.728
19-Jan-06,51.148
20-Jan-06,50.846
21-Jan-06,50.31
22-Jan-06,50.449
23-Jan-06,50.973
24-Jan-06,51.214
25-Jan-06,51.496
26-Jan-06,51.622
27-Jan-06,51.806
28-Jan-06,52.051
29-Jan-06,51.858
30-Jan-06,51.997
31-Jan-06,51.799
1-Feb-06,52.527
2-Feb-06,52.899
3-Feb-06,52.928
4-Feb-06,52.923
5-Feb-06,53.282
6-Feb-06,53.671
7-Feb-06,54.164
8-Feb-06,54.46
9-Feb-06,54.786
10-Feb-06,54.592
11-Feb-06,54.276
12-Feb-06,54.334
13-Feb-06,54.057
14-Feb-06,54.052
15-Feb-06,53.718
16-Feb-06,53.614
17-Feb-06,53.604
18-Feb-06,53.671
19-Feb-06,53.588
20-Feb-06,53.829
21-Feb-06,54.201
22-Feb-06,54.751
23-Feb-06,55.088
24-Feb-06,55.231
25-Feb-06,55.043
26-Feb-06,55.087
27-Feb-06,54.909
28-Feb-06,53.451
1-Mar-06,52.636
2-Mar-06,52.053
3-Mar-06,51.827
4-Mar-06,52.01
5-Mar-06,52.026
6-Mar-06,51.435
7-Mar-06,51.337
8-Mar-06,51.254
9-Mar-06,51.784
10-Mar-06,51.877
11-Mar-06,51.647
12-Mar-06,51.521
13-Mar-06,51.756
14-Mar-06,51.678
15-Mar-06,51.726
16-Mar-06,51.618
17-Mar-06,51.579
18-Mar-06,51.457
19-Mar-06,51.469
20-Mar-06,51.572
21-Mar-06,51.446
22-Mar-06,51.445
23-Mar-06,51.524
24-Mar-06,51.698
25-Mar-06,51.758
26-Mar-06,51.72
27-Mar-06,52.22
28-Mar-06,52.042
29-Mar-06,51.753
30-Mar-06,51.901
31-Mar-06,51.91
1-Apr-06,51.532
2-Apr-06,51.781
3-Apr-06,51.741
4-Apr-06,51.509
5-Apr-06,50.973
6-Apr-06,50.414
7-Apr-06,51.107
8-Apr-06,50.64
9-Apr-06,51.115
10-Apr-06,50.935
11-Apr-06,51.436
12-Apr-06,51.161
13-Apr-06,51.009
14-Apr-06,51.366
15-Apr-06,51.229
16-Apr-06,51.233
17-Apr-06,51.023
18-Apr-06,51.417
19-Apr-06,51.372
20-Apr-06,51.208
21-Apr-06,51.116
22-Apr-06,51.183
23-Apr-06,51.152
24-Apr-06,51.338
25-Apr-06,51.476
26-Apr-06,51.576
27-Apr-06,51.646
28-Apr-06,51.574
29-Apr-06,51.674
30-Apr-06,51.638
1-May-06,52.176
2-May-06,52.734
3-May-06,52.832
4-May-06,52.835
5-May-06,52.639
6-May-06,52.647
7-May-06,52.754
8-May-06,52.737
9-May-06,52.985
10-May-06,53.034
11-May-06,53.454
12-May-06,53.682
13-May-06,53.806
14-May-06,54.06
15-May-06,54.391
16-May-06,54.045
17-May-06,53.932
18-May-06,53.974
19-May-06,53.628
20-May-06,53.509
21-May-06,53.337
22-May-06,53.288
23-May-06,53.279
24-May-06,53.486
25-May-06,54.125
26-May-06,54.109
27-May-06,54.283
28-May-06,54.359
29-May-06,54.317
30-May-06,54.247
31-May-06,54.154
1-Jun-06,54.601
2-Jun-06,55.382
3-Jun-06,55.936
4-Jun-06,56.569
5-Jun-06,57.364
6-Jun-06,58.3
7-Jun-06,59.525
8-Jun-06,60.829
9-Jun-06,62.204
10-Jun-06,63.087
11-Jun-06,63.815
12-Jun-06,63.769
13-Jun-06,63.535
14-Jun-06,63.751
15-Jun-06,63.826
16-Jun-06,63.292
17-Jun-06,62.78
18-Jun-06,62.36
19-Jun-06,62.218
20-Jun-06,62.413
21-Jun-06,63.019
22-Jun-06,63.858
23-Jun-06,64.812
24-Jun-06,65.057
